date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-18,-50.88546139768378,-50.88546140105916,-50.88546139412988,4724133655
2025-03-19,-67.64616585001487,-67.6461658535688,-67.64616584643115,4724133655
2025-03-20,-84.24932174576868,-84.24932174963389,-84.24932174188135,4724133655
2025-03-21,-100.40796346471572,-100.40796346818132,-100.40796346107732,4724133655
2025-03-22,-115.84332339953883,-115.84332340298438,-115.84332339574131,4724133655
2025-03-23,-130.2906727463738,-130.29067275024428,-130.29067274291165,4724133655
2025-03-24,-143.5048231770992,-143.5048231809296,-143.50482317346365,4724133655
2025-02-25,1.032128670606037,1.0321286706048185,1.0321286706073889,45290923710
2025-02-26,1.0642619229869896,1.0642619229856554,1.0642619229882577,45290923710
2025-02-27,1.0963951753679422,1.0963951753665264,1.0963951753693033,45290923710
2025-02-28,1.1285284277488947,1.1285284277473295,1.1285284277503755,45290923710
2025-03-01,1.1606616801298468,1.160661680128397,1.1606616801311416,45290923710
2025-03-02,1.1927949325107994,1.1927949325093978,1.1927949325122453,45290923710
2025-03-03,1.2249281848917515,1.2249281848899394,1.2249281848933635,45290923710
2025-03-04,1.2570614372727045,1.2570614372710331,1.2570614372743472,45290923710
2025-03-05,1.2891946896536566,1.2891946896518853,1.2891946896552373,45290923710
2025-03-06,1.3213279420346087,1.3213279420326998,1.3213279420361772,45290923710
2025-03-07,1.3534611944155612,1.353461194413586,1.353461194417275,45290923710
2025-03-08,1.3855944467965133,1.3855944467944499,1.3855944467981969,45290923710
2025-03-09,1.4177276991774659,1.4177276991751735,1.4177276991791623,45290923710
2025-03-10,1.4498609515584184,1.4498609515560983,1.4498609515601792,45290923710
2025-03-11,1.481994203939371,1.4819942039367824,1.481994203941282,45290923710
2025-03-12,1.514127456320323,1.5141274562650309,1.5141274563220808,45290923710
2025-03-13,1.5462607087012752,1.5462607085568663,1.5462607087032798,45290923710
2025-03-14,1.5783939610822277,1.57839396075624,1.578393961084661,45290923710
2025-03-15,1.6105272134631807,1.6105272129920891,1.6105272134653972,45290923710
2025-03-16,1.6426604658441328,1.6426604652171581,1.6426604658463893,45290923710
2025-03-17,1.674793718225085,1.6747937174921874,1.6747937182556294,45290923710
2025-03-18,1.7069269706060375,1.7069269696270537,1.7069269707933856,45290923710
2025-03-19,1.7390602229869896,1.739060221723726,1.739060223442628,45290923710
2025-03-20,1.7711934753679426,1.7711934735358144,1.771193475986795,45290923710
2025-03-21,1.8033267277488947,1.80332672574283,1.8033267286855148,45290923710
2025-03-22,1.8354599801298468,1.8354599779486334,1.8354599812746193,45290923710
2025-03-23,1.8675932325107993,1.8675932300554077,1.8675932338623298,45290923710
2025-03-24,1.8997264848917514,1.8997264820514699,1.8997264864545982,45290923710
2025-02-25,1.3830172125650186,1.3830172098080216,1.3830172155957543,598294111
2025-02-26,1.9548355584455486,1.9548355555831576,1.9548355614268567,598294111
2025-02-27,2.711185375062101,2.711185372039554,2.711185378119535,598294111
2025-02-28,3.639383227603151,3.6393832244217483,3.639383230761881,598294111
2025-03-01,4.718511105037486,4.7185111018669845,4.718511108391101,598294111
2025-03-02,5.919865103426325,5.919865100278433,5.919865106623839,598294111
2025-03-03,7.207743250880387,7.207743247352878,7.207743254482278,598294111
2025-03-04,8.540565882887726,8.540565879019056,8.54056588679394,598294111
2025-03-05,9.872310659131763,9.87231065551627,9.872310663046271,598294111
2025-03-06,11.15423305934527,11.154233055017551,11.154233063685766,598294111
2025-03-07,12.33683235717546,12.336832352502944,12.336832361939567,598294111
2025-03-08,13.3720129946428,13.372012989119897,13.37201299991223,598294111
2025-03-09,14.215382305520663,14.215375568793995,14.215382361551331,598294111
2025-03-10,14.8286179759472,14.828599992015258,14.828625653472796,598294111
2025-03-11,15.18183277123298,15.181794609710236,15.181855453872185,598294111
2025-03-12,15.255860136226676,15.25579297068367,15.255906090805997,598294111
2025-03-13,15.044382488183436,15.04427291692835,15.044448506068576,598294111
2025-03-14,14.55582449698515,14.555680507846606,14.555916993945587,598294111
2025-03-15,13.814936461466935,13.814766273489573,13.815054921915749,598294111
2025-03-16,12.863998047178185,12.86379714678419,12.864150575184997,598294111
2025-03-17,11.76358008817454,11.763347503564203,11.763773089700434,598294111
2025-03-18,10.592811739621052,10.592539238339107,10.593029417324392,598294111
2025-03-19,9.449111807127547,9.448814923030795,9.449369257788357,598294111
2025-03-20,8.447356304183412,8.447022449379896,8.447640124091572,598294111
2025-03-21,7.718468893357759,7.7180468917146765,7.718789317643819,598294111
2025-03-22,7.407436476521983,7.406909928166239,7.407788134981088,598294111
2025-03-23,7.6707684140242804,7.670196089059344,7.671167966798039,598294111
2025-03-24,8.673434232633937,8.67281575295003,8.67387230089422,598294111
2025-02-04,-1359.019450112518,-1359.0194501325334,-1359.0194500920218,5982960035
2025-02-05,-1372.4216551094717,-1372.4216551297836,-1372.4216550900214,5982960035
2025-02-06,-1384.3367369374273,-1384.3367369584307,-1384.3367369176665,5982960035
2025-02-07,-1393.9633793145301,-1393.9633793392366,-1393.9633792940626,5982960035
2025-02-08,-1400.4578237534229,-1400.4578237783958,-1400.4578237308556,5982960035
2025-02-09,-1402.9518978033302,-1402.9518978299068,-1402.9518977798284,5982960035
2025-02-10,-1400.5721672271588,-1400.5721672527807,-1400.5721672040313,5982960035
2025-02-11,-1392.459708062702,-1392.4597080886035,-1392.4597080382853,5982960035
2025-02-12,-1377.7899763656287,-1377.7899763925184,-1377.7899763396717,5982960035
2025-02-13,-1355.7922512427895,-1355.7922512725945,-1355.7922512173593,5982960035
2025-02-14,-1325.7681406671497,-1325.7681406956399,-1325.7681406400072,5982960035
2025-02-15,-1287.1086691342343,-1287.1086691642818,-1287.108669105048,5982960035
2025-02-16,-1239.3095105075192,-1239.3095105410368,-1239.309510472301,5982960035
2025-02-17,-1181.983987078061,-1181.9839871148095,-1181.9839870403641,5982960035
2025-02-18,-1114.8735250620284,-1114.8735341325937,-1114.873517987116,5982960035
2025-02-19,-1037.8553352741446,-1037.855394564967,-1037.8553056570493,5982960035
2025-02-20,-950.9471730378709,-950.9472563960977,-950.9471027258282,5982960035
2025-02-21,-854.3091207280274,-854.3092487264839,-854.3089902283821,5982960035
2025-02-22,-748.242426804094,-748.2425836561243,-748.2422194261326,5982960035
2025-02-23,-633.1855238139998,-633.1857291894369,-633.1852637704303,5982960035
2025-02-24,-509.7074316782272,-509.70766726652687,-509.7071394889345,5982960035
2025-02-25,-378.4988288237942,-378.499101951989,-378.49848604428655,5982960035
2025-02-26,-240.36113988565114,-240.3614774147016,-240.36072208992766,5982960035
2025-02-27,-96.19404241888083,-96.19448318805611,-96.19353884033099,5982960035
2025-02-28,53.01816542545157,53.017651019442894,53.018737634474626,5982960035
2025-03-01,206.22087049014704,206.2202630669361,206.22151970105438,5982960035
2025-03-02,362.3036503775811,362.30295357025153,362.30437882343494,5982960035
2025-03-03,520.1145159541388,520.1137312779125,520.1153166449499,5982960035
2024-12-10,1.0,0.9999999986768334,1.0000000012534849,5996490387
2024-12-11,1.0,0.9999999986985263,1.0000000013332846,5996490387
2024-12-12,1.0,0.9999999987342951,1.000000001251026,5996490387
2024-12-13,1.0,0.9999999987905297,1.0000000011766939,5996490387
2024-12-14,1.0,0.999999998721427,1.0000000013626504,5996490387
2024-12-15,1.0,0.9999999986878471,1.0000000012839074,5996490387
2024-12-16,1.0,0.9999999987833861,1.0000000012472594,5996490387
2024-12-17,1.0,0.9999999986991166,1.0000000014380117,5996490387
2024-12-18,1.0,0.9999999988506245,1.0000000012322214,5996490387
2024-12-19,1.0,0.9999999986990842,1.000000001333515,5996490387
2024-12-20,1.0,0.9999999986954277,1.0000000012888057,5996490387
2024-12-21,1.0,0.9999999986262552,1.0000000012807004,5996490387
2024-12-22,1.0,0.9999999986650587,1.0000000013015153,5996490387
2024-12-23,1.0,0.9999999987439966,1.0000000012958705,5996490387
2024-12-24,1.0,0.9999999987512924,1.0000000011945769,5996490387
2024-12-25,1.0,0.9999999987644432,1.0000000011908832,5996490387
2024-12-26,1.0,0.9999999986901364,1.0000000013555623,5996490387
2024-12-27,1.0,0.9999999987241929,1.0000000012514212,5996490387
2024-12-28,1.0,0.999999998751751,1.000000001250925,5996490387
2024-12-29,1.0,0.9999999987325531,1.0000000012425467,5996490387
2024-12-30,1.0,0.9999999987318343,1.0000000013216956,5996490387
2024-12-31,1.0,0.9999999987106145,1.0000000013202326,5996490387
2025-01-01,1.0,0.9999999986943894,1.0000000012390136,5996490387
2025-01-02,1.0,0.9999999987255972,1.0000000012870094,5996490387
